Timestamp,Date,Avg Rate (%/day),Total Amount Active Swaps (USD)
1431010281,5/7/15 16:51,0.0835,25727368.56
1431006686,5/7/15 15:51,0.08352,25716836.45
1431003082,5/7/15 14:51,0.08354,25716097.03
1430999468,5/7/15 13:51,0.08358,25734240.07
1430995859,5/7/15 12:50,0.08362,25777525.53
1430992262,5/7/15 11:51,0.08368,25755062.29
1430988673,5/7/15 10:51,0.0837,25767254.13
1430985091,5/7/15 9:51,0.08372,25824738.39
1430981460,5/7/15 8:51,0.08374,25811078.65
1430977867,5/7/15 7:51,0.08379,25805157.33
1430974281,5/7/15 6:51,0.08381,25797005.13
1430970662,5/7/15 5:51,0.08381,25838419.6
1430967083,5/7/15 4:51,0.08383,25801514.07
1430963462,5/7/15 3:51,0.08384,25799647.75
1430959880,5/7/15 2:51,0.08387,25779581.38
1430956277,5/7/15 1:51,0.0839,25768486.22
1430952664,5/7/15 0:51,0.08394,25964251.76
1430949090,5/6/15 23:51,0.08395,25504447.76
1430945472,5/6/15 22:51,0.0839,25634568.38
1430941882,5/6/15 21:51,0.08393,25658569.99
1430938273,5/6/15 20:51,0.08397,25710724.43
1430934693,5/6/15 19:51,0.08414,25661648.34
1430931921,5/6/15 19:05,0.08415,25661572.26
1430930976,5/6/15 18:49,0.08416,25665489.46
1430927162,5/6/15 17:46,0.08422,25660100.23
1430923583,5/6/15 16:46,0.08427,25692612.51
1430919970,5/6/15 15:46,0.08429,25691611.2
1430916382,5/6/15 14:46,0.08435,25687216.06
1430912756,5/6/15 13:45,0.08439,25685941.77
1430909180,5/6/15 12:46,0.08442,25687320.1
1430905562,5/6/15 11:46,0.08448,25665181.24
1430901958,5/6/15 10:45,0.08452,25672636.92
1430898365,5/6/15 9:46,0.08455,25708276.96
1430894761,5/6/15 8:46,0.08456,25696586.94
1430891167,5/6/15 7:46,0.08462,25646856.89
1430887559,5/6/15 6:45,0.08462,25677779.68
1430883980,5/6/15 5:46,0.08461,25677496.83
1430880381,5/6/15 4:46,0.08462,25664449.22
1430876762,5/6/15 3:46,0.0846,25720994.05
1430873164,5/6/15 2:46,0.08461,25698627.1
1430869577,5/6/15 1:46,0.08461,25715113.29
1430865975,5/6/15 0:46,0.08462,25747397.15
1430862378,5/5/15 23:46,0.08464,25741777.82
1430858774,5/5/15 22:46,0.08465,25742096.56
1430855155,5/5/15 21:45,0.08466,25770272.89
1430851570,5/5/15 20:46,0.08472,25724128.13
1430847971,5/5/15 19:46,0.08471,25728739.18
1430844370,5/5/15 18:46,0.08472,25748960.34
1430840782,5/5/15 17:46,0.08473,25763649.44
1430837190,5/5/15 16:46,0.08476,25669311.45
1430833584,5/5/15 15:46,0.08479,25650973.2
1430830014,5/5/15 14:46,0.0848,25700477.73
1430826380,5/5/15 13:46,0.08485,25543741.98
1430822810,5/5/15 12:46,0.08487,25554897.24
1430819209,5/5/15 11:46,0.08494,25564008.4
1430815600,5/5/15 10:46,0.08497,25508549.2
1430811990,5/5/15 9:46,0.08499,25516973.14
1430808415,5/5/15 8:46,0.08499,25566544.59
1430804784,5/5/15 7:46,0.08503,25520371.78
1430801187,5/5/15 6:46,0.08502,25527344.76
1430797601,5/5/15 5:46,0.08524,25982826.73
1430793984,5/5/15 4:46,0.08527,25887205.84
1430790395,5/5/15 3:46,0.08526,25886774.42
1430786790,5/5/15 2:46,0.08526,25902731.59
1430783181,5/5/15 1:46,0.08526,25900142.8
1430779600,5/5/15 0:46,0.08527,25922945.2
1430775991,5/4/15 23:46,0.08527,25922322.48
1430772393,5/4/15 22:46,0.08529,25956806.93
1430768807,5/4/15 21:46,0.08529,25933859.89
1430765190,5/4/15 20:46,0.08529,25922162.76
1430761577,5/4/15 19:46,0.08526,25961597.92
1430758011,5/4/15 18:46,0.0856,25993868.64
1430754389,5/4/15 17:46,0.08562,25766703.81
1430750811,5/4/15 16:46,0.08562,25861716.59
1430747205,5/4/15 15:46,0.08561,25923877.47
1430743654,5/4/15 14:47,0.08562,25892977.02
1430740050,5/4/15 13:47,0.08563,25873610.41
1430736464,5/4/15 12:47,0.08568,25832103.18
1430732849,5/4/15 11:47,0.08571,25834494.04
1430729253,5/4/15 10:47,0.08573,25824939.55
1430725656,5/4/15 9:47,0.08574,25835826.05
1430722055,5/4/15 8:47,0.08575,25828452.92
1430718463,5/4/15 7:47,0.08577,25809269.77
1430714875,5/4/15 6:47,0.08577,25805019.85
1430711247,5/4/15 5:47,0.0858,25779236.05
1430707659,5/4/15 4:47,0.08581,25781143.84
1430704057,5/4/15 3:47,0.08583,25776977.2
1430700474,5/4/15 2:47,0.08583,25777286.26
1430696851,5/4/15 1:47,0.08585,25735449.64
1430693245,5/4/15 0:47,0.08587,25732844.58
1430689643,5/3/15 23:47,0.08591,25726508.77
1430686071,5/3/15 22:47,0.08593,25749858.72
1430682466,5/3/15 21:47,0.08593,25710712.86
1430678867,5/3/15 20:47,0.08588,25675419.21
1430675265,5/3/15 19:47,0.08588,25677253.05
1430671658,5/3/15 18:47,0.08588,25710399.08
1430668063,5/3/15 17:47,0.08591,25716070.7
1430664477,5/3/15 16:47,0.08593,25683092.06
1430660856,5/3/15 15:47,0.08593,25670999.61
1430657250,5/3/15 14:47,0.08594,25666888.89
1430653517,5/3/15 13:45,0.08594,25706273.94
1430649915,5/3/15 12:45,0.08594,25699641.8
1430646320,5/3/15 11:45,0.08596,25701485.31
1430642716,5/3/15 10:45,0.08593,25760676.23
1430639118,5/3/15 9:45,0.08589,25821511.95
1430635511,5/3/15 8:45,0.08592,25829696.84
1430631934,5/3/15 7:45,0.08593,25836216.92
1430628300,5/3/15 6:45,0.08595,25836364.78
1430624715,5/3/15 5:45,0.08596,25844790.08
1430621093,5/3/15 4:44,0.08598,25849944.33
1430617517,5/3/15 3:45,0.08599,25848275.25
1430613912,5/3/15 2:45,0.086,25843876.48
1430610308,5/3/15 1:45,0.08601,25906991.28
1430606719,5/3/15 0:45,0.08604,25905746.3
1430603116,5/2/15 23:45,0.08606,25901969.58
1430599520,5/2/15 22:45,0.08609,25899276.19
1430595917,5/2/15 21:45,0.08611,25903062.3
1430592315,5/2/15 20:45,0.08614,25830038.39
1430588734,5/2/15 19:45,0.08619,25796538.49
1430585112,5/2/15 18:45,0.0862,25791251.11
1430581537,5/2/15 17:45,0.0862,25784946.35
1430577922,5/2/15 16:45,0.08622,25785568.8
1430574346,5/2/15 15:45,0.08623,25782580.1
1430570711,5/2/15 14:45,0.08625,25783304.19
1430567157,5/2/15 13:45,0.08628,25781781.28
1430563677,5/2/15 12:47,0.08634,25777345.99
1430560058,5/2/15 11:47,0.08637,25781946.42
1430556480,5/2/15 10:48,0.08639,25785664.91
1430552881,5/2/15 9:48,0.0864,25761706.9
1430549295,5/2/15 8:48,0.08642,25746978.77
1430545679,5/2/15 7:47,0.08643,25745613.27
1430542090,5/2/15 6:48,0.08644,25744714.36
1430538474,5/2/15 5:47,0.08644,25796758.09
1430534886,5/2/15 4:48,0.08646,25727893.37
1430531272,5/2/15 3:47,0.08647,25727766.92
1430527667,5/2/15 2:47,0.08647,25732818.02
1430524089,5/2/15 1:48,0.08649,25716892.05
1430520483,5/2/15 0:48,0.08649,25706630.04
1430516873,5/1/15 23:47,0.08651,25709727.74
1430513283,5/1/15 22:48,0.08653,25752749.72
1430509672,5/1/15 21:47,0.08654,25760747.48
1430506070,5/1/15 20:47,0.08662,25764641.71
1430502485,5/1/15 19:48,0.08664,25781816.45
1430498881,5/1/15 18:48,0.08665,25816417.78
1430495265,5/1/15 17:47,0.08667,25858844.06
1430491693,5/1/15 16:48,0.08671,25858531.78
1430488088,5/1/15 15:48,0.08671,25861902.97
1430484497,5/1/15 14:48,0.08673,25821148.96
1430480889,5/1/15 13:48,0.08676,25842907.68
1430477314,5/1/15 12:48,0.08681,25841508.72
1430473689,5/1/15 11:48,0.08682,25837043.89
1430470114,5/1/15 10:48,0.08685,25833472.12
1430466478,5/1/15 9:47,0.0869,25842633.81
1430462880,5/1/15 8:48,0.08691,25919014.32
1430459297,5/1/15 7:48,0.08691,25905106.69
1430455692,5/1/15 6:48,0.08692,25907441.52
1430452073,5/1/15 5:47,0.08693,25881302.33
1430448507,5/1/15 4:48,0.08695,25880824.38
1430444890,5/1/15 3:48,0.08699,25867128.43
1430441317,5/1/15 2:48,0.08699,25854605.7
1430437668,5/1/15 1:47,0.08699,25863415.42
1430434095,5/1/15 0:48,0.087,25864052.54
1430430486,4/30/15 23:48,0.08701,25922777.68
1430426887,4/30/15 22:48,0.08702,25840853.02
1430423308,4/30/15 21:48,0.08707,25933146.69
1430419677,4/30/15 20:47,0.08708,25940032.59
1430416098,4/30/15 19:48,0.08709,25921392.9
1430412483,4/30/15 18:48,0.0871,25911742.85
1430408895,4/30/15 17:48,0.08711,25967952.85
1430405296,4/30/15 16:48,0.08714,25979743.92
1430401691,4/30/15 15:48,0.08719,25909711.1
1430398097,4/30/15 14:48,0.08725,25901341.58
1430394470,4/30/15 13:47,0.08722,25965764.38
1430390866,4/30/15 12:47,0.08726,25958600.78
1430387267,4/30/15 11:47,0.08726,25973993.7
1430383686,4/30/15 10:48,0.08728,25944802.39
1430380090,4/30/15 9:48,0.0872,26193494.3
1430376484,4/30/15 8:48,0.08721,26141100.2
1430372858,4/30/15 7:47,0.08721,26160547.61
1430369272,4/30/15 6:47,0.08721,26204665.7
1430365659,4/30/15 5:47,0.08722,26185197.37
1430362079,4/30/15 4:47,0.08724,26186960.79
1430358463,4/30/15 3:47,0.08724,26192996.85
1430354870,4/30/15 2:47,0.08725,26190935.61
1430351268,4/30/15 1:47,0.08726,26196180.02
1430347673,4/30/15 0:47,0.08733,26090482.05
1430344052,4/29/15 23:47,0.08733,26086637.35
1430340459,4/29/15 22:47,0.08734,26056867.94
1430336864,4/29/15 21:47,0.08738,25984819.06
1430333267,4/29/15 20:47,0.08739,25977133.83
1430329673,4/29/15 19:47,0.08736,26004826.13
1430326068,4/29/15 18:47,0.08733,25956957.6
1430322455,4/29/15 17:47,0.08732,25970811.61
1430318880,4/29/15 16:48,0.08734,25979729.86
1430315281,4/29/15 15:48,0.08736,25963174.16
1430311659,4/29/15 14:47,0.0874,25956166.54
1430308085,4/29/15 13:48,0.08746,25962768.38
1430304494,4/29/15 12:48,0.08749,25962708.78
1430300740,4/29/15 11:45,0.0875,25959213
1430297136,4/29/15 10:45,0.08755,25925837.41
1430293547,4/29/15 9:45,0.08757,25934380.78
1430289944,4/29/15 8:45,0.08758,25917829.46
1430286335,4/29/15 7:45,0.08759,25915622.99
1430282743,4/29/15 6:45,0.08759,25947073.51
1430279151,4/29/15 5:45,0.0876,25955173.53
1430275530,4/29/15 4:45,0.0876,25977088.08
1430271936,4/29/15 3:45,0.08762,25990591.64
1430268344,4/29/15 2:45,0.08766,25970830.42
1430264742,4/29/15 1:45,0.08767,25968385.32
1430261134,4/29/15 0:45,0.08768,26013384.62
1430257559,4/28/15 23:45,0.08769,26017926.56
1430253934,4/28/15 22:45,0.0877,26002784.09
1430250358,4/28/15 21:45,0.08772,26009592.02
1430246729,4/28/15 20:45,0.08769,26014735.76
1430243153,4/28/15 19:45,0.08772,26023733.32
1430239536,4/28/15 18:45,0.08777,26016660.5
1430235935,4/28/15 17:45,0.08777,26006553.39
1430232349,4/28/15 16:45,0.08776,25990260.52
1430228761,4/28/15 15:46,0.08777,26005248.7
1430225142,4/28/15 14:45,0.08777,25935912.08
1430221547,4/28/15 13:45,0.0878,25922988.93
1430217950,4/28/15 12:45,0.08781,25923907.71
1430214354,4/28/15 11:45,0.08778,25881229.32
1430210723,4/28/15 10:45,0.08783,25860775.97
1430207147,4/28/15 9:45,0.08785,25888181.45
1430203539,4/28/15 8:45,0.08786,25898619.96
1430199953,4/28/15 7:45,0.08787,25877638.74
1430196333,4/28/15 6:45,0.08786,25883302.39
1430192740,4/28/15 5:45,0.08786,25880077.72
1430189146,4/28/15 4:45,0.08787,25904097.14
1430185542,4/28/15 3:45,0.0879,25895915.16
1430181941,4/28/15 2:45,0.0879,25884358.9
1430178342,4/28/15 1:45,0.08789,25952405.02
1430174752,4/28/15 0:45,0.08789,25938562.92
1430171145,4/27/15 23:45,0.08794,26015969.32
1430167537,4/27/15 22:45,0.088,25874442.43
1430163944,4/27/15 21:45,0.08802,25843258.88
1430160334,4/27/15 20:45,0.08807,25866788.88
1430156748,4/27/15 19:45,0.08813,25866947.14
1430153147,4/27/15 18:45,0.08818,25893455.87
1430149532,4/27/15 17:45,0.08824,25901200.92
1430145944,4/27/15 16:45,0.08823,25897489.77
1430142331,4/27/15 15:45,0.08822,25858762.52
1430138719,4/27/15 14:45,0.08823,25861238.67
1430135141,4/27/15 13:45,0.08822,25861489.05
1430131531,4/27/15 12:45,0.08823,25850508.98
1430127948,4/27/15 11:45,0.08824,25849823.57
1430124317,4/27/15 10:45,0.08824,25831145.59
1430120738,4/27/15 9:45,0.08823,25746939.95
1430117127,4/27/15 8:45,0.08825,25803460.6
1430113549,4/27/15 7:45,0.08826,25820753.27
1430109915,4/27/15 6:45,0.08827,25812396.59
1430106327,4/27/15 5:45,0.08826,25874408.42
1430102711,4/27/15 4:45,0.08827,25877908.23
1430099123,4/27/15 3:45,0.08831,25881200.16
1430095544,4/27/15 2:45,0.08831,25873427.47
1430091939,4/27/15 1:45,0.08833,25881411.17
1430088329,4/27/15 0:45,0.08834,25872295.9
1430084727,4/26/15 23:45,0.08834,25882808.61
1430081135,4/26/15 22:45,0.08835,25875028.94
1430077537,4/26/15 21:45,0.08836,25891327.83
1430073916,4/26/15 20:45,0.08839,25886856.64
1430070346,4/26/15 19:45,0.08853,25862935.75
1430066733,4/26/15 18:45,0.08855,25891944.08
1430063120,4/26/15 17:45,0.08857,25890011.33
1430059522,4/26/15 16:45,0.08863,25842647.3
1430055914,4/26/15 15:45,0.08864,25842034.22
1430052331,4/26/15 14:45,0.08863,25849071.11
1430048749,4/26/15 13:45,0.08863,25841484.31
1430045134,4/26/15 12:45,0.08864,25856912.07
1430041527,4/26/15 11:45,0.08872,25858278.21
1430037909,4/26/15 10:45,0.08873,25849185.25
1430034330,4/26/15 9:45,0.08873,25845958.59
1430030731,4/26/15 8:45,0.08873,25794800.61
1430027119,4/26/15 7:45,0.08876,25774814.1
1430023518,4/26/15 6:45,0.08878,25886233.87
1430019923,4/26/15 5:45,0.08878,25876015.25
1430016320,4/26/15 4:45,0.08879,25876812.56
1430012732,4/26/15 3:45,0.08858,25853991.04
1430009112,4/26/15 2:45,0.08857,25869774.59
1430005522,4/26/15 1:45,0.08865,25854997.59
1430001907,4/26/15 0:45,0.0886,25855888.85
1429998306,4/25/15 23:45,0.08861,25885102.3
1429994716,4/25/15 22:45,0.08863,25873772.63
1429991124,4/25/15 21:45,0.08865,25886853.14
1429987514,4/25/15 20:45,0.08867,25884700.75
1429983899,4/25/15 19:44,0.08874,25848519.47
1429980311,4/25/15 18:45,0.08876,25857334.64
1429976729,4/25/15 17:45,0.08878,25844620.21
1429973097,4/25/15 16:44,0.08871,25843776.2
1429969501,4/25/15 15:45,0.08872,25836397.59
1429965920,4/25/15 14:45,0.08875,25904784.96
1429962299,4/25/15 13:44,0.08884,26492997.09
1429958720,4/25/15 12:45,0.08885,25905632.56
1429955124,4/25/15 11:45,0.08894,25879131.84
1429951520,4/25/15 10:45,0.08894,25878473.25
1429947924,4/25/15 9:45,0.08893,25900340.8
1429944318,4/25/15 8:45,0.08893,25924046.27
1429940724,4/25/15 7:45,0.08893,25941441.22
1429937117,4/25/15 6:45,0.08894,25938548.97
1429933506,4/25/15 5:45,0.08894,25952084.73
1429929891,4/25/15 4:44,0.08894,25946197.87
1429926332,4/25/15 3:45,0.08893,25978480.55
1429922708,4/25/15 2:45,0.08897,25937735.85
1429919107,4/25/15 1:45,0.08898,25942784.17
1429915495,4/25/15 0:44,0.089,25931150.96
1429911905,4/24/15 23:45,0.08903,25910475.19
1429908295,4/24/15 22:44,0.08905,25911956.55
1429904695,4/24/15 21:44,0.08907,25909319.37
1429901096,4/24/15 20:44,0.08912,25904726.33
1429897519,4/24/15 19:45,0.08926,25893734.98
1429893904,4/24/15 18:45,0.08927,25908608.89
1429890319,4/24/15 17:45,0.08928,25919759.88
1429886708,4/24/15 16:45,0.08918,26040359.66
1429883122,4/24/15 15:45,0.08922,26043136.39
1429879509,4/24/15 14:45,0.08928,26066053.42
1429875897,4/24/15 13:44,0.0893,26068884.59
1429872291,4/24/15 12:44,0.08934,26050726.67
1429868708,4/24/15 11:45,0.08937,26038670.78
1429865094,4/24/15 10:44,0.08939,26063766.24
1429861507,4/24/15 9:45,0.08941,26004494.32
1429857903,4/24/15 8:45,0.08945,25982476.67
1429854328,4/24/15 7:45,0.08951,25870646.31
1429850690,4/24/15 6:44,0.0895,25867210.9
1429847102,4/24/15 5:45,0.0895,25871477.73
1429843489,4/24/15 4:44,0.08951,25893275.74
1429839916,4/24/15 3:45,0.08954,25893808.18
1429836314,4/24/15 2:45,0.08954,25911312.38
1429832704,4/24/15 1:45,0.08957,25871793.57
1429829110,4/24/15 0:45,0.08961,25904235.86
1429825511,4/23/15 23:45,0.08963,25904703.89
1429821894,4/23/15 22:44,0.09004,25755805.58
1429818297,4/23/15 21:44,0.09005,25801346.72
1429814708,4/23/15 20:45,0.09007,25799317.49
1429811111,4/23/15 19:45,0.09014,25772225.93
1429807512,4/23/15 18:45,0.09017,25815083.79
1429803932,4/23/15 17:45,0.09019,25827708.17
1429800303,4/23/15 16:45,0.08999,25836996.78
1429796722,4/23/15 15:45,0.09004,25816631.97
1429793091,4/23/15 14:44,0.09007,25815948.71
1429789520,4/23/15 13:45,0.0901,25790010.51
1429785893,4/23/15 12:44,0.09014,25789249.7
1429782322,4/23/15 11:45,0.09018,25784932.87
1429778707,4/23/15 10:45,0.09019,25772302.84
1429775097,4/23/15 9:44,0.0902,25764749.02
1429771512,4/23/15 8:45,0.09019,25766267.47
1429767920,4/23/15 7:45,0.0902,25768405.81
1429764314,4/23/15 6:45,0.09021,25741509.65
1429760708,4/23/15 5:45,0.09022,25735013.38
1429757092,4/23/15 4:44,0.09021,25745982.23
1429753513,4/23/15 3:45,0.09023,25753831.89
1429749923,4/23/15 2:45,0.09026,25734785.94
1429746305,4/23/15 1:45,0.09026,25735439.39
1429742714,4/23/15 0:45,0.09028,25685409.02
1429739119,4/22/15 23:45,0.09028,25779405.62
1429735496,4/22/15 22:44,0.0903,25781551.81
1429731910,4/22/15 21:45,0.09028,25901182.51
1429728308,4/22/15 20:45,0.09029,25918462.63
1429724726,4/22/15 19:45,0.09028,25957861.46
1429721114,4/22/15 18:45,0.09028,25956444.36
1429717518,4/22/15 17:45,0.09035,25903378.82
1429713909,4/22/15 16:45,0.09039,25853256.99
1429710301,4/22/15 15:45,0.0904,25841663.22
1429706701,4/22/15 14:45,0.0904,25999282.36
1429703100,4/22/15 13:45,0.09038,25873584.3
1429699522,4/22/15 12:45,0.09037,25910691.36
1429695898,4/22/15 11:44,0.09038,25896473.3
1429692309,4/22/15 10:45,0.09036,25886428.71
1429688705,4/22/15 9:45,0.09043,25927577.32
1429685108,4/22/15 8:45,0.09046,25938224.24
1429681504,4/22/15 7:45,0.09056,25944566.64
1429677908,4/22/15 6:45,0.09043,26048597.14
1429674317,4/22/15 5:45,0.09058,25967385.42
1429670687,4/22/15 4:44,0.09058,25933678.17
1429667114,4/22/15 3:45,0.0906,25883021.77
1429663523,4/22/15 2:45,0.0906,25936408.64
1429659896,4/22/15 1:44,0.09063,25959591.44
1429656299,4/22/15 0:44,0.09061,25954558.4
1429652714,4/21/15 23:45,0.09063,25918849.92
1429649101,4/21/15 22:45,0.09068,26015693.89
1429645490,4/21/15 21:44,0.09076,25820213.31
1429641905,4/21/15 20:45,0.09076,25812543.5
1429638289,4/21/15 19:44,0.09081,25815528.82
1429634697,4/21/15 18:44,0.09083,25830519.35
1429631099,4/21/15 17:44,0.09085,25844577.09
1429627506,4/21/15 16:45,0.0909,26023265.23
1429623882,4/21/15 15:44,0.09112,25858616.4
1429620295,4/21/15 14:44,0.09114,25884541.38
1429616714,4/21/15 13:45,0.09117,25878637.89
1429613092,4/21/15 12:44,0.09116,25877818.6
1429609496,4/21/15 11:44,0.09116,25876281.94
1429605900,4/21/15 10:45,0.09117,25825873.04
1429602310,4/21/15 9:45,0.09117,25825113.12
1429598693,4/21/15 8:44,0.09118,25835196.73
1429595098,4/21/15 7:44,0.09118,25760049.17
1429591508,4/21/15 6:45,0.09119,25777652.54
1429587905,4/21/15 5:45,0.09119,25773295.99
1429584292,4/21/15 4:44,0.09118,25841612.95
1429580689,4/21/15 3:44,0.09129,25825214.73
1429577101,4/21/15 2:45,0.09128,25816171.88
1429573509,4/21/15 1:45,0.09128,25804772.02
1429569908,4/21/15 0:45,0.09128,25828079.93
1429566290,4/20/15 23:44,0.09128,25845510.66
1429562695,4/20/15 22:44,0.09129,25933338.98
1429559119,4/20/15 21:45,0.09131,25928547.82
1429555510,4/20/15 20:45,0.09132,25942308.59
1429551901,4/20/15 19:45,0.09131,25961283.55
1429548319,4/20/15 18:45,0.09132,25946319.18
1429544711,4/20/15 17:45,0.09132,25943484.96
1429542479,4/20/15 17:07,0.09134,25948641.63
1429538890,4/20/15 16:08,0.09136,25847996.35
1429535275,4/20/15 15:07,0.09138,25631821.24
1429534035,4/20/15 14:47,0.09142,25536717.45
1429533317,4/20/15 14:35,0.09142,25534399.53
1429529709,4/20/15 13:35,0.09149,25515110.13
1429526106,4/20/15 12:35,0.09163,25481204.64
1429522504,4/20/15 11:35,0.09164,25480770.3
1429518924,4/20/15 10:35,0.09167,25494285.34
1429515309,4/20/15 9:35,0.09171,25581356.33
1429511721,4/20/15 8:35,0.09173,25575462.42
1429508111,4/20/15 7:35,0.09174,25589551.1
1429504513,4/20/15 6:35,0.09174,25636971.02
1429500902,4/20/15 5:35,0.09176,25643443.6
1429497313,4/20/15 4:35,0.09177,25641467.36
1429493724,4/20/15 3:35,0.09179,25709364.35
1429490113,4/20/15 2:35,0.0918,25723174.97
1429486515,4/20/15 1:35,0.0918,25748666.09
1429482932,4/20/15 0:35,0.09191,25743580.31
1429479316,4/19/15 23:35,0.09187,25743850.92
1429475723,4/19/15 22:35,0.09184,25730325.04
1429472099,4/19/15 21:34,0.09184,25725375.46
1429468527,4/19/15 20:35,0.0918,25778822.73
1429464921,4/19/15 19:35,0.09185,25773942.19
1429461309,4/19/15 18:35,0.09184,25797793.82
1429457711,4/19/15 17:35,0.09186,25825800.12
1429454116,4/19/15 16:35,0.09195,25832064.08
1429452351,4/19/15 16:05,0.09195,25835944
1429448727,4/19/15 15:05,0.09196,25844056.18
1429445129,4/19/15 14:05,0.09197,25847319.11
1429443931,4/19/15 13:45,0.09198,25843016.87
1429440297,4/19/15 12:44,0.09203,25870696.86
1429436691,4/19/15 11:44,0.09204,25868872.32
1429433103,4/19/15 10:45,0.0921,25860492.87
1429429490,4/19/15 9:44,0.09211,25835780.93
1429425893,4/19/15 8:44,0.09215,25794999.17
1429422277,4/19/15 7:44,0.09215,25783706.12
1429418693,4/19/15 6:44,0.09216,25781442.52
1429415095,4/19/15 5:44,0.09218,25725970.98
1429411506,4/19/15 4:45,0.09219,25730280.18
1429407895,4/19/15 3:44,0.09221,25726097.9
1429404289,4/19/15 2:44,0.09223,25705274.49
1429400687,4/19/15 1:44,0.09225,25665147.95
1429397091,4/19/15 0:44,0.0924,25661258.68
1429393482,4/18/15 23:44,0.09243,25658933.32
1429389896,4/18/15 22:44,0.09246,25673083.98
1429386287,4/18/15 21:44,0.09247,25633239.15
1429382696,4/18/15 20:44,0.09245,25635407.28
1429379083,4/18/15 19:44,0.09277,25631141.71
1429375494,4/18/15 18:44,0.0928,25648387.89
1429371886,4/18/15 17:44,0.09299,25652205.51
1429368299,4/18/15 16:44,0.09306,25660320.94
1429364681,4/18/15 15:44,0.09306,25652362.29
1429361098,4/18/15 14:44,0.09309,25659466.95
1429357485,4/18/15 13:44,0.09328,25646211.79
1429353911,4/18/15 12:45,0.09332,25658622.79
1429350454,4/18/15 11:47,0.09341,25658048.96
1429346863,4/18/15 10:47,0.09349,25661482.98
1429343265,4/18/15 9:47,0.09352,25651308.8
1429339653,4/18/15 8:47,0.09362,25633539.68
1429336052,4/18/15 7:47,0.09356,25611332.27
1429332466,4/18/15 6:47,0.09351,25612766.86
1429328855,4/18/15 5:47,0.09347,25587989.63
1429325263,4/18/15 4:47,0.09339,25587827.56
1429321638,4/18/15 3:47,0.09339,25587045.69
1429318068,4/18/15 2:47,0.09343,25475948
1429314465,4/18/15 1:47,0.09344,25476530.4
1429310852,4/18/15 0:47,0.09359,25468848.54
1429307262,4/17/15 23:47,0.09366,25470353.81
1429303667,4/17/15 22:47,0.09391,25465602.19
1429301090,4/17/15 22:04,0.09394,25477412.78
1429297521,4/17/15 21:05,0.09401,25473967.25
1429292128,4/17/15 19:35,0.09426,25393263.86
1429288514,4/17/15 18:35,0.09434,25385997.83
1429284911,4/17/15 17:35,0.09451,25388492.34
1429281331,4/17/15 16:35,0.09463,25398660.46
1429277710,4/17/15 15:35,0.09472,25408420.55
1429274128,4/17/15 14:35,0.09485,25398879.64
1429270516,4/17/15 13:35,0.09497,25345586.62
1429266936,4/17/15 12:35,0.09511,25290820.24
1429263337,4/17/15 11:35,0.09512,25340092.07
1429259739,4/17/15 10:35,0.0951,25507181.37
1429256128,4/17/15 9:35,0.09509,25543123.97
1429252510,4/17/15 8:35,0.09511,25518312.44
1429248900,4/17/15 7:35,0.09511,25528924.99
1429245325,4/17/15 6:35,0.09512,25530488.93
1429241712,4/17/15 5:35,0.09512,25546910.13
1429238127,4/17/15 4:35,0.09513,25549243.22
1429234518,4/17/15 3:35,0.09523,25548149.59
1429230920,4/17/15 2:35,0.09527,25574995.09
1429227313,4/17/15 1:35,0.0953,25564433.51
1429223724,4/17/15 0:35,0.0954,25574790.28
1429220111,4/16/15 23:35,0.09548,25542268.72
1429216523,4/16/15 22:35,0.09551,25559201.82
1429212907,4/16/15 21:35,0.09552,25575103.19
1429209307,4/16/15 20:35,0.09564,25588822.83
1429205722,4/16/15 19:35,0.09585,25539993.22
1429202133,4/16/15 18:35,0.09588,25554497.52
1429198523,4/16/15 17:35,0.09601,25496125.82
1429194903,4/16/15 16:35,0.09626,25456167.48
1429191328,4/16/15 15:35,0.09629,25490780
1429187729,4/16/15 14:35,0.09632,25473314.8
1429184128,4/16/15 13:35,0.09644,25465103.47
1429180531,4/16/15 12:35,0.09665,25462232.3
1429176926,4/16/15 11:35,0.09669,25451830.12
1429173328,4/16/15 10:35,0.097,25461253.1
1429169716,4/16/15 9:35,0.09728,25461348.48
1429166133,4/16/15 8:35,0.09732,25422336.9
1429162520,4/16/15 7:35,0.09764,25468628.46
1429158911,4/16/15 6:35,0.09772,25492728.64
1429155310,4/16/15 5:35,0.09796,25519810.29
1429151720,4/16/15 4:35,0.09816,25511998.73
1429148110,4/16/15 3:35,0.09832,25598150.49
1429144531,4/16/15 2:35,0.09842,25694078.94
1429140910,4/16/15 1:35,0.09842,25778269.61
1429137319,4/16/15 0:35,0.09846,25784838.25
1429133726,4/15/15 23:35,0.09848,25789856.37
1429130114,4/15/15 22:35,0.09858,25791804.32
1429126535,4/15/15 21:35,0.09861,25780728.06
1429122909,4/15/15 20:35,0.09874,25814237.63
1429119310,4/15/15 19:35,0.09884,25816378.58
1429115728,4/15/15 18:35,0.09888,25805066.12
1429112124,4/15/15 17:35,0.09893,25806903.79
1429108512,4/15/15 16:35,0.09901,25818494.84
1429104973,4/15/15 15:36,0.09908,25816336.94
1429101366,4/15/15 14:36,0.09914,25839257.56
1429097762,4/15/15 13:36,0.09918,25842351.68
1429094145,4/15/15 12:35,0.09928,25822036.35
