Date,Rate
5/8/13,32.8342
6/8/13,32.9246
7/8/13,32.9705
8/8/13,32.9557
9/8/13,32.8262
10/8/13,32.85505
11/8/13,32.88475
12/8/13,32.88475
13/08/2013,33.0205
14/08/2013,33.0855
15/08/2013,33.0917
16/08/2013,32.9152
17/08/2013,32.9087
18/08/2013,32.95935
19/08/2013,32.95935
20/08/2013,32.941
21/08/2013,32.94205
22/08/2013,33.1085
23/08/2013,33.0378
24/08/2013,33.017
25/08/2013,33.0485
26/08/2013,33.0485
27/08/2013,33.0925
28/08/2013,33.0377
29/08/2013,33.1895
30/08/2013,33.20625
31/08/2013,33.293
1/9/13,33.29015
2/9/13,33.29015
3/9/13,33.3758
4/9/13,33.5291
5/9/13,33.33
6/9/13,33.4381
7/9/13,33.30745
8/9/13,33.2835
9/9/13,33.2835
10/9/13,33.1425
11/9/13,32.96665
12/9/13,32.76395
13/09/2013,32.6403
14/09/2013,32.44635
15/09/2013,32.4591
16/09/2013,32.4591
17/09/2013,32.2615
18/09/2013,32.21395
19/09/2013,32.236
20/09/2013,31.65705
21/09/2013,31.79045
22/09/2013,31.8501
23/09/2013,31.8501
24/09/2013,31.8087
25/09/2013,31.86485
26/09/2013,32.1049
27/09/2013,32.33125
28/09/2013,32.32085
29/09/2013,32.33225
30/09/2013,32.33225
1/10/13,32.3767
2/10/13,32.2248
3/10/13,32.20815
4/10/13,32.15375
5/10/13,32.1796
6/10/13,32.18895
7/10/13,32.18895
8/10/13,32.24605
9/10/13,32.3971
10/10/13,32.3816
11/10/13,32.19925
12/10/13,32.29255
13/10/2013,32.2494
14/10/2013,32.2494
15/10/2013,32.29025
16/10/2013,32.25095
17/10/2013,32.122
18/10/2013,31.8868
19/10/2013,31.8241
20/10/2013,31.8569
21/10/2013,31.8569
22/10/2013,31.95685
23/10/2013,31.70545
24/10/2013,31.74525
25/10/2013,31.7178
26/10/2013,31.8074
27/10/2013,31.7828
28/10/2013,31.7828
29/10/2013,31.92945
30/10/2013,32.065
31/10/2013,31.9295
1/11/13,32.0898
2/11/13,32.40525
3/11/13,32.4531
4/11/13,32.4531
5/11/13,32.33885
6/11/13,32.525
7/11/13,32.4062
8/11/13,32.40665
9/11/13,32.6499
10/11/13,32.6712
11/11/13,32.6712
12/11/13,32.82785
13/11/2013,32.90375
14/11/2013,32.7572
15/11/2013,32.6526
16/11/2013,32.5852
17/11/2013,32.5677
18/11/2013,32.5677
19/11/2013,32.5475
20/11/2013,32.71
21/11/2013,32.9205
22/11/2013,33.022
23/11/2013,32.7875
24/11/2013,32.754
25/11/2013,32.754
26/11/2013,32.96025
27/11/2013,32.96525
28/11/2013,33.18625
29/11/2013,33.1753
30/11/2013,33.1295
1/12/13,33.16
2/12/13,33.16
3/12/13,33.2285
4/12/13,33.25825
5/12/13,33.1725
6/12/13,32.9555
7/12/13,32.7175
8/12/13,32.766
9/12/13,32.766
10/12/13,32.76375
11/12/13,32.7265
12/12/13,32.76175
13/12/2013,32.7987
14/12/2013,32.8635
15/12/2013,32.875
16/12/2013,32.875
17/12/2013,32.89575
18/12/2013,32.94875
19/12/2013,32.872
20/12/2013,32.97025
21/12/2013,32.988
22/12/2013,32.9925
23/12/2013,32.9925
24/12/2013,32.6145
25/12/2013,32.62985
26/12/2013,32.675
27/12/2013,32.665
28/12/2013,32.5822
29/12/2013,32.601
30/12/2013,32.601
31/12/2013,32.8455
1/1/14,32.8785
2/1/14,32.941
3/1/14,33.1125
4/1/14,33.1998
5/1/14,33.19
6/1/14,33.19
7/1/14,33.2365
8/1/14,33.1325
9/1/14,33.181
10/1/14,33.23125
11/1/14,33.0595
12/1/14,33.0025
13/01/2014,33.0025
14/01/2014,33.277
15/01/2014,33.3172
16/01/2014,33.3585
17/01/2014,33.4185
18/01/2014,33.5501
19/01/2014,33.6225
20/01/2014,33.6225
21/01/2014,33.77415
22/01/2014,33.9324
23/01/2014,33.95
24/01/2014,34.09475
25/01/2014,34.55575
26/01/2014,34.5237
27/01/2014,34.5237
28/01/2014,34.734
29/01/2014,34.8392
30/01/2014,35.093
31/01/2014,34.8937
1/2/14,35.1672
2/2/14,35.17
3/2/14,35.17
4/2/14,35.44415
5/2/14,35.094
6/2/14,34.9127
7/2/14,34.6785
8/2/14,34.7515
9/2/14,34.723
10/2/14,34.723
11/2/14,34.7575
12/2/14,34.7352
13/02/2014,34.8342
14/02/2014,35.157
15/02/2014,35.1595
16/02/2014,35.0975
17/02/2014,35.0975
18/02/2014,35.2362
19/02/2014,35.4355
20/02/2014,35.6927
21/02/2014,35.766
22/02/2014,35.53025
23/02/2014,35.4937
24/02/2014,35.4937
25/02/2014,35.4726
26/02/2014,35.672
27/02/2014,36.0135
28/02/2014,36.142
1/3/14,35.8718
2/3/14,36.0165
3/3/14,36.0165
4/3/14,36.57925
5/3/14,36.09625
6/3/14,36.1083
7/3/14,36.1795
8/3/14,36.451
9/3/14,36.455
10/3/14,36.455
11/3/14,36.3675
12/3/14,36.511
13/03/2014,36.5121
14/03/2014,36.524
15/03/2014,36.6327
16/03/2014,36.622
17/03/2014,36.622
18/03/2014,36.254
